lineage,date,kind,mechanism,age_days
lineage_02915,2023-12-21 20:04:18+00:00,relaxation,value,141
lineage_03762,2022-12-30 10:46:21+00:00,relaxation,value,27
lineage_01244,2021-11-29 15:13:24+00:00,relaxation,value,98
lineage_03638,2025-10-09 11:03:39+00:00,relaxation,value,1217
lineage_02547,2020-10-26 11:01:46+00:00,relaxation,value,18
lineage_00298,2021-09-02 08:28:01+00:00,relaxation,value,313
lineage_00298,2023-11-10 16:32:28+00:00,relaxation,value,1112
lineage_00298,2023-11-15 13:27:18+00:00,relaxation,value,1117
lineage_00298,2023-11-15 13:59:42+00:00,relaxation,value,1117
lineage_00298,2023-11-15 14:35:43+00:00,relaxation,value,1117
lineage_00298,2024-08-29 12:43:32+00:00,relaxation,value,1405
lineage_00382,2022-02-02 12:49:06+00:00,relaxation,value,98
lineage_04225,2024-07-17 09:04:05+00:00,relaxation,value,632
lineage_01872,2023-01-06 15:35:34+00:00,relaxation,value,31
lineage_01872,2023-03-24 09:41:21+00:00,relaxation,value,107
lineage_01872,2023-09-13 09:59:49+00:00,relaxation,value,280
lineage_01872,2023-12-21 20:04:18+00:00,relaxation,value,380
lineage_03328,2022-02-09 23:46:07+00:00,relaxation,value,840
lineage_03328,2022-02-11 16:12:43+00:00,relaxation,value,841
lineage_03328,2022-09-13 11:02:17+00:00,relaxation,value,1055
lineage_00139,2022-12-14 10:25:21+00:00,relaxation,value,369
lineage_02931,2022-09-06 20:59:24+00:00,relaxation,value,0
lineage_02860,2022-02-10 11:15:18+00:00,relaxation,value,15
lineage_03518,2023-09-07 09:42:15+00:00,relaxation,value,1409
lineage_01480,2022-01-14 09:15:03+00:00,relaxation,value,35
lineage_01480,2022-11-10 07:41:43+00:00,relaxation,value,335
lineage_01480,2023-12-21 20:04:18+00:00,relaxation,value,742
lineage_00558,2023-07-24 09:01:02+00:00,relaxation,value,351
lineage_02610,2019-05-09 21:48:42+00:00,relaxation,value,0
lineage_02610,2021-03-15 11:07:05+00:00,relaxation,value,675
lineage_03105,2020-01-24 14:31:06+00:00,relaxation,value,372
lineage_03105,2021-03-02 09:08:30+00:00,relaxation,value,775
lineage_03105,2022-05-25 09:19:09+00:00,relaxation,value,1224
lineage_03105,2022-09-07 12:15:10+00:00,relaxation,value,1329
lineage_01823,2020-07-23 15:04:16+00:00,relaxation,value,207
lineage_02676,2019-07-02 18:14:45+00:00,relaxation,value,245
lineage_02676,2022-06-28 21:21:46+00:00,relaxation,value,1337
lineage_02676,2023-12-21 20:04:18+00:00,relaxation,value,1878
lineage_02155,2021-08-31 10:51:21+00:00,relaxation,value,672
lineage_02155,2022-02-22 10:16:31+00:00,relaxation,value,847
lineage_01067,2022-02-04 08:53:41+00:00,relaxation,value,1118
lineage_01067,2023-02-21 21:15:30+00:00,relaxation,value,1501
lineage_01067,2023-11-15 13:59:17+00:00,relaxation,value,1768
lineage_01067,2023-11-15 14:34:51+00:00,relaxation,value,1768
lineage_00660,2021-08-26 11:54:18+00:00,relaxation,value,14
lineage_04067,2021-02-25 14:19:26+00:00,relaxation,value,490
lineage_04067,2021-11-10 18:12:51+00:00,relaxation,value,748
lineage_00054,2019-04-04 20:32:47+00:00,relaxation,value,1
lineage_00054,2023-04-03 10:06:14+00:00,relaxation,value,1460
lineage_03504,2024-01-29 12:37:20+00:00,relaxation,value,1838
lineage_02094,2023-11-15 13:59:17+00:00,relaxation,value,1128
lineage_02094,2023-11-15 14:34:51+00:00,relaxation,value,1128
lineage_03127,2023-12-04 00:14:15+00:00,relaxation,value,677
lineage_02910,2019-11-13 21:58:00+00:00,relaxation,value,9
lineage_02910,2022-02-07 12:58:16+00:00,relaxation,value,826
lineage_02910,2022-02-09 17:18:57+00:00,relaxation,value,828
lineage_02910,2022-02-09 18:09:14+00:00,relaxation,value,828
lineage_02910,2022-11-29 12:47:09+00:00,relaxation,value,1121
lineage_02910,2023-05-15 13:53:39+00:00,relaxation,value,1288
lineage_02910,2023-12-04 00:14:15+00:00,relaxation,value,1490
lineage_02418,2021-12-05 10:25:29+00:00,relaxation,value,0
lineage_00883,2021-12-05 10:25:29+00:00,relaxation,value,0
lineage_00385,2021-12-05 10:25:29+00:00,relaxation,value,0
lineage_00498,2021-12-27 18:45:08+00:00,relaxation,value,22
lineage_02194,2021-12-05 10:25:29+00:00,relaxation,value,0
lineage_00539,2021-12-05 10:25:29+00:00,relaxation,value,0
lineage_00577,2021-12-05 10:25:29+00:00,relaxation,value,0
lineage_00577,2023-02-17 22:16:42+00:00,relaxation,value,439
lineage_00787,2021-12-05 10:25:29+00:00,relaxation,value,0
lineage_01069,2021-12-05 10:25:29+00:00,relaxation,value,0
lineage_00199,2021-12-05 10:25:29+00:00,relaxation,value,0
lineage_00855,2021-12-05 10:25:29+00:00,relaxation,value,0
lineage_00427,2021-12-05 10:25:29+00:00,relaxation,value,0
lineage_00819,2021-12-05 10:25:29+00:00,relaxation,value,0
lineage_04433,2022-07-05 04:33:26+00:00,relaxation,value,0
lineage_04433,2022-08-10 15:28:02+00:00,relaxation,value,37
lineage_03198,2022-12-08 06:43:25+00:00,relaxation,value,0
lineage_03924,2023-09-29 12:33:55+00:00,relaxation,value,78
lineage_01735,2025-11-10 12:52:54+00:00,relaxation,value,1381
lineage_02580,2021-05-01 19:05:34+00:00,relaxation,value,382
lineage_02580,2021-12-21 12:47:39+00:00,relaxation,value,616
lineage_02580,2022-09-02 14:59:54+00:00,relaxation,value,871
lineage_04376,2022-05-09 08:44:55+00:00,relaxation,value,4
lineage_03578,2020-05-24 13:16:07+00:00,relaxation,value,949
lineage_03578,2024-07-16 09:32:40+00:00,relaxation,value,2463
lineage_02292,2022-05-09 16:03:02+00:00,relaxation,value,328
lineage_02292,2022-08-08 11:57:32+00:00,relaxation,value,418
lineage_04574,2022-09-29 09:16:42+00:00,relaxation,value,32
lineage_00567,2022-09-19 07:23:15+00:00,relaxation,value,562
lineage_04258,2023-03-14 22:58:04+00:00,relaxation,value,225
lineage_04558,2019-10-22 23:39:40+00:00,relaxation,value,0
lineage_01960,2022-01-12 19:27:56+00:00,relaxation,value,222
lineage_01302,2019-11-12 22:12:27+00:00,relaxation,value,999
lineage_01009,2022-07-27 12:18:29+00:00,relaxation,value,345
lineage_01286,2021-11-20 14:03:11+00:00,relaxation,value,1789
lineage_01286,2022-02-11 11:00:08+00:00,relaxation,value,1871
lineage_01286,2022-03-02 10:14:01+00:00,relaxation,value,1890
lineage_01813,2022-06-28 13:34:19+00:00,relaxation,value,18
lineage_01305,2022-10-25 09:08:51+00:00,relaxation,value,278
lineage_01305,2022-10-27 07:46:05+00:00,relaxation,value,279
lineage_01305,2022-10-31 10:13:56+00:00,relaxation,value,284
lineage_01305,2022-12-05 16:39:42+00:00,relaxation,value,319
lineage_01305,2023-04-27 14:40:07+00:00,relaxation,value,462
lineage_02135,2022-02-09 17:18:57+00:00,relaxation,value,1262
lineage_03503,2023-09-10 22:14:25+00:00,relaxation,value,568
lineage_03503,2024-01-23 11:15:04+00:00,relaxation,value,703
lineage_02480,2024-01-23 11:15:04+00:00,relaxation,value,330
lineage_00799,2024-01-23 11:15:04+00:00,relaxation,value,370
lineage_01416,2021-12-01 18:33:48+00:00,relaxation,value,973
lineage_01066,2024-01-29 12:37:20+00:00,relaxation,value,1362
lineage_02467,2023-03-16 19:26:20+00:00,relaxation,value,52
lineage_01340,2022-09-28 17:31:22+00:00,relaxation,value,1059
lineage_00330,2023-01-31 21:18:32+00:00,relaxation,value,1190
lineage_00930,2021-12-08 19:12:57+00:00,relaxation,value,980
lineage_01475,2018-03-27 12:35:49+00:00,relaxation,value,413
lineage_00594,2023-03-14 22:58:04+00:00,relaxation,value,99
lineage_01033,2021-12-08 19:12:57+00:00,relaxation,value,1033
lineage_02309,2023-12-21 20:04:18+00:00,relaxation,value,583
lineage_00219,2022-11-29 12:47:09+00:00,relaxation,value,573
lineage_04079,2022-10-12 16:51:58+00:00,relaxation,value,893
